year,y,x,nav_lat,nav_lon,ph
1987,13,11,-50.059177,-136.5,8.091242
1987,13,12,-50.059177,-135.5,8.09048
1987,13,13,-50.059177,-134.5,8.089963
1987,13,14,-50.059177,-133.5,8.089481
1987,13,15,-50.059177,-132.5,8.089047
1987,13,16,-50.059177,-131.5,8.088794
1987,13,17,-50.059177,-130.5,8.088219
1987,13,18,-50.059177,-129.5,8.088012
1987,13,19,-50.059177,-128.5,8.087403
1987,14,0,-49.41288,-147.5,8.095011
1987,14,1,-49.41288,-146.5,8.095444
1987,14,2,-49.41288,-145.5,8.095538
1987,14,3,-49.41288,-144.5,8.095477
1987,14,4,-49.41288,-143.5,8.095412
1987,14,5,-49.41288,-142.5,8.095113
1987,14,6,-49.41288,-141.5,8.094787
1987,14,7,-49.41288,-140.5,8.094231
1987,14,8,-49.41288,-139.5,8.093755
1987,14,9,-49.41288,-138.5,8.093349
1987,14,10,-49.41288,-137.5,8.0929
1987,14,11,-49.41288,-136.5,8.092385
1987,14,12,-49.41288,-135.5,8.091456
1987,14,13,-49.41288,-134.5,8.090871
1987,14,14,-49.41288,-133.5,8.090148
1987,14,15,-49.41288,-132.5,8.089618
1987,14,16,-49.41288,-131.5,8.089292
1987,14,17,-49.41288,-130.5,8.088726
1987,14,18,-49.41288,-129.5,8.088487
1987,14,19,-49.41288,-128.5,8.088043
1987,15,0,-48.757957,-147.5,8.096793
1987,15,1,-48.757957,-146.5,8.097002
1987,15,2,-48.757957,-145.5,8.096847
1987,15,3,-48.757957,-144.5,8.0966
1987,15,4,-48.757957,-143.5,8.096397
1987,15,5,-48.757957,-142.5,8.095978
1987,15,6,-48.757957,-141.5,8.095564
1987,15,7,-48.757957,-140.5,8.095073
1987,15,8,-48.757957,-139.5,8.094631
1987,15,9,-48.757957,-138.5,8.094137
1987,15,10,-48.757957,-137.5,8.09372
1987,15,11,-48.757957,-136.5,8.093159
1987,15,12,-48.757957,-135.5,8.092102
1987,15,13,-48.757957,-134.5,8.091422
1987,15,14,-48.757957,-133.5,8.090742
1987,15,15,-48.757957,-132.5,8.09012
1987,15,16,-48.757957,-131.5,8.089601
1987,15,17,-48.757957,-130.5,8.089175
1987,15,18,-48.757957,-129.5,8.088937
1987,15,19,-48.757957,-128.5,8.088702
1987,16,0,-48.094387,-147.5,8.098092
1987,16,1,-48.094387,-146.5,8.098072
1987,16,2,-48.094387,-145.5,8.0976
1987,16,3,-48.094387,-144.5,8.097232
1987,16,4,-48.094387,-143.5,8.0969515
1987,16,5,-48.094387,-142.5,8.096478
1987,16,6,-48.094387,-141.5,8.096053
1987,16,7,-48.094387,-140.5,8.095635
1987,16,8,-48.094387,-139.5,8.095298
1987,16,9,-48.094387,-138.5,8.094832
1987,16,10,-48.094387,-137.5,8.094441
1987,16,11,-48.094387,-136.5,8.093947
1987,16,12,-48.094387,-135.5,8.092973
1987,16,13,-48.094387,-134.5,8.092389
1987,16,14,-48.094387,-133.5,8.091712
1987,16,15,-48.094387,-132.5,8.091002
1987,16,16,-48.094387,-131.5,8.090336
1987,16,17,-48.094387,-130.5,8.089715
1987,16,18,-48.094387,-129.5,8.089334
1987,16,19,-48.094387,-128.5,8.089156
1987,17,0,-47.422142,-147.5,8.098468
1987,17,1,-47.422142,-146.5,8.0983095
1987,17,2,-47.422142,-145.5,8.097938
1987,17,3,-47.422142,-144.5,8.097653
1987,17,4,-47.422142,-143.5,8.097259
1987,17,5,-47.422142,-142.5,8.096719
1987,17,6,-47.422142,-141.5,8.096311
1987,17,7,-47.422142,-140.5,8.095913
1987,17,8,-47.422142,-139.5,8.095665
1987,17,9,-47.422142,-138.5,8.095352
1987,17,10,-47.422142,-137.5,8.095059
1987,17,11,-47.422142,-136.5,8.094644
1987,17,12,-47.422142,-135.5,8.093734
1987,17,13,-47.422142,-134.5,8.093168
1987,17,14,-47.422142,-133.5,8.092565
1987,17,15,-47.422142,-132.5,8.092008
1987,17,16,-47.422142,-131.5,8.091412
1987,17,17,-47.422142,-130.5,8.090808
1987,17,18,-47.422142,-129.5,8.090541
1987,17,19,-47.422142,-128.5,8.090219
1987,18,0,-46.7412,-147.5,8.098681
1987,18,1,-46.7412,-146.5,8.098401
1987,18,2,-46.7412,-145.5,8.09796
1987,18,3,-46.7412,-144.5,8.097674
1987,18,4,-46.7412,-143.5,8.097325
1987,18,5,-46.7412,-142.5,8.096884
1987,18,6,-46.7412,-141.5,8.096528
1987,18,7,-46.7412,-140.5,8.096183
1987,18,8,-46.7412,-139.5,8.096044
1987,18,9,-46.7412,-138.5,8.095909
1987,18,10,-46.7412,-137.5,8.095648
1987,18,11,-46.7412,-136.5,8.095366
1987,18,12,-46.7412,-135.5,8.094624
1987,18,13,-46.7412,-134.5,8.094141
1987,18,14,-46.7412,-133.5,8.093641
1987,18,15,-46.7412,-132.5,8.093244
1987,18,16,-46.7412,-131.5,8.092842
1987,18,17,-46.7412,-130.5,8.092325
1987,18,18,-46.7412,-129.5,8.092277
1987,18,19,-46.7412,-128.5,8.091924
1987,19,0,-46.051548,-147.5,8.098394
1987,19,1,-46.051548,-146.5,8.098123
1987,19,2,-46.051548,-145.5,8.097605
1987,19,3,-46.051548,-144.5,8.097453
1987,19,4,-46.051548,-143.5,8.097116
1987,19,5,-46.051548,-142.5,8.096744
1987,19,6,-46.051548,-141.5,8.096439
1987,19,7,-46.051548,-140.5,8.096045
1987,19,8,-46.051548,-139.5,8.095946
1987,19,9,-46.051548,-138.5,8.095712
1987,19,10,-46.051548,-137.5,8.095538
1987,19,11,-46.051548,-136.5,8.095415
1987,19,12,-46.051548,-135.5,8.095028
1987,19,13,-46.051548,-134.5,8.094614
1987,19,14,-46.051548,-133.5,8.094359
1987,19,15,-46.051548,-132.5,8.094256
1987,19,16,-46.051548,-131.5,8.094094
1987,19,17,-46.051548,-130.5,8.093677
1987,19,18,-46.051548,-129.5,8.093498
1987,19,19,-46.051548,-128.5,8.093341
1988,0,0,-57.695797,-147.5,8.072253
1988,0,1,-57.695797,-146.5,8.072806
1988,0,2,-57.695797,-145.5,8.074317
1988,0,3,-57.695797,-144.5,8.075394
1988,0,4,-57.695797,-143.5,8.077162
1988,0,5,-57.695797,-142.5,8.078395
1988,0,6,-57.695797,-141.5,8.078984
1988,0,7,-57.695797,-140.5,8.0797415
1988,0,8,-57.695797,-139.5,8.080319
1988,0,9,-57.695797,-138.5,8.080717
1988,0,10,-57.695797,-137.5,8.0808525
1988,0,11,-57.695797,-136.5,8.081019
1988,0,12,-57.695797,-135.5,8.08114
1988,0,13,-57.695797,-134.5,8.081035
1988,0,14,-57.695797,-133.5,8.081261
1988,0,15,-57.695797,-132.5,8.081216
1988,0,16,-57.695797,-131.5,8.081103
1988,0,17,-57.695797,-130.5,8.081342
1988,0,18,-57.695797,-129.5,8.081576
1988,0,19,-57.695797,-128.5,8.081776
1988,1,0,-57.15743,-147.5,8.073712
1988,1,1,-57.15743,-146.5,8.074406
1988,1,2,-57.15743,-145.5,8.075277
1988,1,3,-57.15743,-144.5,8.076253
1988,1,4,-57.15743,-143.5,8.077785
1988,1,5,-57.15743,-142.5,8.078687
1988,1,6,-57.15743,-141.5,8.079087
1988,1,7,-57.15743,-140.5,8.079803
1988,1,8,-57.15743,-139.5,8.080226
1988,1,9,-57.15743,-138.5,8.080614
1988,1,10,-57.15743,-137.5,8.080846
1988,1,11,-57.15743,-136.5,8.081086
1988,1,12,-57.15743,-135.5,8.081277
1988,1,13,-57.15743,-134.5,8.081086
1988,1,14,-57.15743,-133.5,8.081236
1988,1,15,-57.15743,-132.5,8.081279
1988,1,16,-57.15743,-131.5,8.081214
1988,1,17,-57.15743,-130.5,8.081563
1988,1,18,-57.15743,-129.5,8.081971
1988,1,19,-57.15743,-128.5,8.082302
1988,2,0,-56.61111,-147.5,8.074842
1988,2,1,-56.61111,-146.5,8.075759
1988,2,2,-56.61111,-145.5,8.076562
1988,2,3,-56.61111,-144.5,8.077489
1988,2,4,-56.61111,-143.5,8.078557
1988,2,5,-56.61111,-142.5,8.078897
1988,2,6,-56.61111,-141.5,8.079101
1988,2,7,-56.61111,-140.5,8.079698
1988,2,8,-56.61111,-139.5,8.080062
1988,2,9,-56.61111,-138.5,8.080491
1988,2,10,-56.61111,-137.5,8.080855
1988,2,11,-56.61111,-136.5,8.081248
1988,2,12,-56.61111,-135.5,8.081382
1988,2,13,-56.61111,-134.5,8.08105
1988,2,14,-56.61111,-133.5,8.081145
1988,2,15,-56.61111,-132.5,8.08129
1988,2,16,-56.61111,-131.5,8.08137
1988,2,17,-56.61111,-130.5,8.081959
1988,2,18,-56.61111,-129.5,8.082465
1988,2,19,-56.61111,-128.5,8.082926
1988,3,0,-56.05677,-147.5,8.076991
1988,3,1,-56.05677,-146.5,8.077809
1988,3,2,-56.05677,-145.5,8.0784235
1988,3,3,-56.05677,-144.5,8.078724
1988,3,4,-56.05677,-143.5,8.078947
1988,3,5,-56.05677,-142.5,8.078673
1988,3,6,-56.05677,-141.5,8.078933
1988,3,7,-56.05677,-140.5,8.079251
1988,3,8,-56.05677,-139.5,8.079755
1988,3,9,-56.05677,-138.5,8.080199
1988,3,10,-56.05677,-137.5,8.080611
1988,3,11,-56.05677,-136.5,8.081054
1988,3,12,-56.05677,-135.5,8.081145
1988,3,13,-56.05677,-134.5,8.080819
1988,3,14,-56.05677,-133.5,8.081004
1988,3,15,-56.05677,-132.5,8.081382
1988,3,16,-56.05677,-131.5,8.081707
1988,3,17,-56.05677,-130.5,8.082554
1988,3,18,-56.05677,-129.5,8.083228
1988,3,19,-56.05677,-128.5,8.083787
1988,4,0,-55.494347,-147.5,8.07755
1988,4,1,-55.494347,-146.5,8.078008
1988,4,2,-55.494347,-145.5,8.078393
1988,4,3,-55.494347,-144.5,8.078183
1988,4,4,-55.494347,-143.5,8.078069
1988,4,5,-55.494347,-142.5,8.078067
1988,4,6,-55.494347,-141.5,8.078708
1988,4,7,-55.494347,-140.5,8.078728
1988,4,8,-55.494347,-139.5,8.079472
1988,4,9,-55.494347,-138.5,8.080034
1988,4,10,-55.494347,-137.5,8.080432
1988,4,11,-55.494347,-136.5,8.08098
1988,4,12,-55.494347,-135.5,8.081117
1988,4,13,-55.494347,-134.5,8.08093
1988,4,14,-55.494347,-133.5,8.081292
1988,4,15,-55.494347,-132.5,8.081834
1988,4,16,-55.494347,-131.5,8.082274
1988,4,17,-55.494347,-130.5,8.083228
1988,4,18,-55.494347,-129.5,8.083916
1988,4,19,-55.494347,-128.5,8.084468
1988,5,0,-54.923775,-147.5,8.077964
1988,5,1,-54.923775,-146.5,8.078382
1988,5,2,-54.923775,-145.5,8.078614
1988,5,3,-54.923775,-144.5,8.078522
1988,5,4,-54.923775,-143.5,8.0787115
1988,5,5,-54.923775,-142.5,8.079045
1988,5,6,-54.923775,-141.5,8.079644
1988,5,7,-54.923775,-140.5,8.079671
1988,5,8,-54.923775,-139.5,8.080258
1988,5,9,-54.923775,-138.5,8.080642
1988,5,10,-54.923775,-137.5,8.080945
1988,5,11,-54.923775,-136.5,8.081482
1988,5,12,-54.923775,-135.5,8.081613
1988,5,13,-54.923775,-134.5,8.08155
1988,5,14,-54.923775,-133.5,8.081947
1988,5,15,-54.923775,-132.5,8.082525
1988,5,16,-54.923775,-131.5,8.083024
1988,5,17,-54.923775,-130.5,8.0838995
1988,5,18,-54.923775,-129.5,8.084651
1988,5,19,-54.923775,-128.5,8.084839
1988,6,0,-54.344994,-147.5,8.0778475
1988,6,1,-54.344994,-146.5,8.07834
1988,6,2,-54.344994,-145.5,8.07871
1988,6,3,-54.344994,-144.5,8.078937
1988,6,4,-54.344994,-143.5,8.0794115
1988,6,5,-54.344994,-142.5,8.079856
1988,6,6,-54.344994,-141.5,8.080396
1988,6,7,-54.344994,-140.5,8.080463
1988,6,8,-54.344994,-139.5,8.080981
1988,6,9,-54.344994,-138.5,8.081268
1988,6,10,-54.344994,-137.5,8.081523
1988,6,11,-54.344994,-136.5,8.0819845
1988,6,12,-54.344994,-135.5,8.082182
1988,6,13,-54.344994,-134.5,8.082259
1988,6,14,-54.344994,-133.5,8.082816
1988,6,15,-54.344994,-132.5,8.08344
1988,6,16,-54.344994,-131.5,8.083919
1988,6,17,-54.344994,-130.5,8.084727
1988,6,18,-54.344994,-129.5,8.08533
1988,6,19,-54.344994,-128.5,8.085423
1988,7,0,-53.75795,-147.5,8.078803
1988,7,1,-53.75795,-146.5,8.079289
1988,7,2,-53.75795,-145.5,8.079859
1988,7,3,-53.75795,-144.5,8.080315
1988,7,4,-53.75795,-143.5,8.080773
1988,7,5,-53.75795,-142.5,8.081074
1988,7,6,-53.75795,-141.5,8.08147
1988,7,7,-53.75795,-140.5,8.081636
1988,7,8,-53.75795,-139.5,8.082061
1988,7,9,-53.75795,-138.5,8.082257
1988,7,10,-53.75795,-137.5,8.082415
1988,7,11,-53.75795,-136.5,8.082847
1988,7,12,-53.75795,-135.5,8.083064
1988,7,13,-53.75795,-134.5,8.083284
1988,7,14,-53.75795,-133.5,8.083787
1988,7,15,-53.75795,-132.5,8.084435
1988,7,16,-53.75795,-131.5,8.08487
1988,7,17,-53.75795,-130.5,8.08553
1988,7,18,-53.75795,-129.5,8.085916
1988,7,19,-53.75795,-128.5,8.085781
1988,8,0,-53.162582,-147.5,8.079749
1988,8,1,-53.162582,-146.5,8.080292
1988,8,2,-53.162582,-145.5,8.080881
1988,8,3,-53.162582,-144.5,8.081466
1988,8,4,-53.162582,-143.5,8.08198
1988,8,5,-53.162582,-142.5,8.082258
1988,8,6,-53.162582,-141.5,8.082642
1988,8,7,-53.162582,-140.5,8.082811
1988,8,8,-53.162582,-139.5,8.083155
1988,8,9,-53.162582,-138.5,8.0833025
1988,8,10,-53.162582,-137.5,8.083441
1988,8,11,-53.162582,-136.5,8.083782
1988,8,12,-53.162582,-135.5,8.08393
1988,8,13,-53.162582,-134.5,8.084128
1988,8,14,-53.162582,-133.5,8.084683
1988,8,15,-53.162582,-132.5,8.085288
1988,8,16,-53.162582,-131.5,8.085699
1988,8,17,-53.162582,-130.5,8.086221
1988,8,18,-53.162582,-129.5,8.086482
1988,8,19,-53.162582,-128.5,8.086271
1988,9,0,-52.558838,-147.5,8.081134
1988,9,1,-52.558838,-146.5,8.081725
1988,9,2,-52.558838,-145.5,8.0823145
1988,9,3,-52.558838,-144.5,8.082969
1988,9,4,-52.558838,-143.5,8.083424
1988,9,5,-52.558838,-142.5,8.08368
1988,9,6,-52.558838,-141.5,8.084008
1988,9,7,-52.558838,-140.5,8.084065
1988,9,8,-52.558838,-139.5,8.084283
1988,9,9,-52.558838,-138.5,8.084306
1988,9,10,-52.558838,-137.5,8.08445
1988,9,11,-52.558838,-136.5,8.084746
1988,9,12,-52.558838,-135.5,8.084929
1988,9,13,-52.558838,-134.5,8.0851145
1988,9,14,-52.558838,-133.5,8.085673
1988,9,15,-52.558838,-132.5,8.086258
1988,9,16,-52.558838,-131.5,8.086677
1988,9,17,-52.558838,-130.5,8.086864
1988,9,18,-52.558838,-129.5,8.08697
1988,9,19,-52.558838,-128.5,8.086659
1988,10,0,-51.946674,-147.5,8.0826645
1988,10,1,-51.946674,-146.5,8.08333
1988,10,2,-51.946674,-145.5,8.083909
1988,10,3,-51.946674,-144.5,8.0845375
1988,10,4,-51.946674,-143.5,8.084967
1988,10,5,-51.946674,-142.5,8.085206
1988,10,6,-51.946674,-141.5,8.085439
1988,10,7,-51.946674,-140.5,8.085347
1988,10,8,-51.946674,-139.5,8.085444
1988,10,9,-51.946674,-138.5,8.085401
1988,10,10,-51.946674,-137.5,8.085515
1988,10,11,-51.946674,-136.5,8.085827
1988,10,12,-51.946674,-135.5,8.086011
1988,10,13,-51.946674,-134.5,8.086197
1988,10,14,-51.946674,-133.5,8.08664
1988,10,15,-51.946674,-132.5,8.087036
1988,10,16,-51.946674,-131.5,8.087244
1988,10,17,-51.946674,-130.5,8.087243
1988,10,18,-51.946674,-129.5,8.087245
1988,10,19,-51.946674,-128.5,8.086848
1988,11,0,-51.326035,-147.5,8.084442
1988,11,1,-51.326035,-146.5,8.085071
1988,11,2,-51.326035,-145.5,8.08544
1988,11,3,-51.326035,-144.5,8.086005
1988,11,4,-51.326035,-143.5,8.086393
1988,11,5,-51.326035,-142.5,8.086527
1988,11,6,-51.326035,-141.5,8.086773
1988,11,7,-51.326035,-140.5,8.086673
1988,11,8,-51.326035,-139.5,8.08664
1988,11,9,-51.326035,-138.5,8.086684
1988,11,10,-51.326035,-137.5,8.086695
1988,11,11,-51.326035,-136.5,8.086971
1988,11,12,-51.326035,-135.5,8.08703
1988,11,13,-51.326035,-134.5,8.087119
1988,11,14,-51.326035,-133.5,8.087303
1988,11,15,-51.326035,-132.5,8.087331
1988,11,16,-51.326035,-131.5,8.087349
1988,11,17,-51.326035,-130.5,8.087276
1988,11,18,-51.326035,-129.5,8.087233
1988,11,19,-51.326035,-128.5,8.086841
1988,12,0,-50.696884,-147.5,8.08641
1988,12,1,-50.696884,-146.5,8.086897
1988,12,2,-50.696884,-145.5,8.087018
1988,12,3,-50.696884,-144.5,8.08743
1988,12,4,-50.696884,-143.5,8.087627
1988,12,5,-50.696884,-142.5,8.087626
1988,12,6,-50.696884,-141.5,8.087791
1988,12,7,-50.696884,-140.5,8.087682
1988,12,8,-50.696884,-139.5,8.087659
1988,12,9,-50.696884,-138.5,8.087726
1988,12,10,-50.696884,-137.5,8.087779
1988,12,11,-50.696884,-136.5,8.08794
1988,12,12,-50.696884,-135.5,8.087887
1988,12,13,-50.696884,-134.5,8.087817
1988,12,14,-50.696884,-133.5,8.087798
1988,12,15,-50.696884,-132.5,8.087727
1988,12,16,-50.696884,-131.5,8.0876045
1988,12,17,-50.696884,-130.5,8.0873575
1988,12,18,-50.696884,-129.5,8.087187
1988,12,19,-50.696884,-128.5,8.086774
1988,13,0,-50.059177,-147.5,8.088567
1988,13,1,-50.059177,-146.5,8.088808
1988,13,2,-50.059177,-145.5,8.088821
1988,13,3,-50.059177,-144.5,8.088994
1988,13,4,-50.059177,-143.5,8.089008
1988,13,5,-50.059177,-142.5,8.088967
1988,13,6,-50.059177,-141.5,8.089126
1988,13,7,-50.059177,-140.5,8.089015
1988,13,8,-50.059177,-139.5,8.088997
1988,13,9,-50.059177,-138.5,8.088973
1988,13,10,-50.059177,-137.5,8.088935
1988,13,11,-50.059177,-136.5,8.088912
1988,13,12,-50.059177,-135.5,8.08886
1988,13,13,-50.059177,-134.5,8.088738
1988,13,14,-50.059177,-133.5,8.088609
1988,13,15,-50.059177,-132.5,8.088346
1988,13,16,-50.059177,-131.5,8.088164
1988,13,17,-50.059177,-130.5,8.087853
1988,13,18,-50.059177,-129.5,8.087604
1988,13,19,-50.059177,-128.5,8.087167
1988,14,0,-49.41288,-147.5,8.090474
1988,14,1,-49.41288,-146.5,8.090449
1988,14,2,-49.41288,-145.5,8.090283
1988,14,3,-49.41288,-144.5,8.090205
1988,14,4,-49.41288,-143.5,8.090147
1988,14,5,-49.41288,-142.5,8.090049
1988,14,6,-49.41288,-141.5,8.090118
1988,14,7,-49.41288,-140.5,8.090005
1988,14,8,-49.41288,-139.5,8.08994
1988,14,9,-49.41288,-138.5,8.089873
1988,14,10,-49.41288,-137.5,8.089694
1988,14,11,-49.41288,-136.5,8.089546
1988,14,12,-49.41288,-135.5,8.089519
1988,14,13,-49.41288,-134.5,8.089418
1988,14,14,-49.41288,-133.5,8.089141
1988,14,15,-49.41288,-132.5,8.088828
1988,14,16,-49.41288,-131.5,8.088651
1988,14,17,-49.41288,-130.5,8.088361
1988,14,18,-49.41288,-129.5,8.088104
1988,14,19,-49.41288,-128.5,8.087654
1988,15,0,-48.757957,-147.5,8.092286
1988,15,1,-48.757957,-146.5,8.09208
1988,15,2,-48.757957,-145.5,8.091628
1988,15,3,-48.757957,-144.5,8.091541
1988,15,4,-48.757957,-143.5,8.091376
1988,15,5,-48.757957,-142.5,8.091137
1988,15,6,-48.757957,-141.5,8.091102
1988,15,7,-48.757957,-140.5,8.091039
1988,15,8,-48.757957,-139.5,8.090972
1988,15,9,-48.757957,-138.5,8.090906
1988,15,10,-48.757957,-137.5,8.090689
1988,15,11,-48.757957,-136.5,8.090372
1988,15,12,-48.757957,-135.5,8.090151
1988,15,13,-48.757957,-134.5,8.089928
1988,15,14,-48.757957,-133.5,8.089659
1988,15,15,-48.757957,-132.5,8.089378
1988,15,16,-48.757957,-131.5,8.0891905
1988,15,17,-48.757957,-130.5,8.088833
1988,15,18,-48.757957,-129.5,8.088638
1988,15,19,-48.757957,-128.5,8.088288
1988,16,0,-48.094387,-147.5,8.093898
1988,16,1,-48.094387,-146.5,8.093499
1988,16,2,-48.094387,-145.5,8.092891
1988,16,3,-48.094387,-144.5,8.092662
1988,16,4,-48.094387,-143.5,8.092421
1988,16,5,-48.094387,-142.5,8.092149
1988,16,6,-48.094387,-141.5,8.092074
1988,16,7,-48.094387,-140.5,8.0919695
1988,16,8,-48.094387,-139.5,8.091871
1988,16,9,-48.094387,-138.5,8.0917425
1988,16,10,-48.094387,-137.5,8.091453
1988,16,11,-48.094387,-136.5,8.091115
1988,16,12,-48.094387,-135.5,8.090707
1988,16,13,-48.094387,-134.5,8.09038
1988,16,14,-48.094387,-133.5,8.090022
1988,16,15,-48.094387,-132.5,8.089759
1988,16,16,-48.094387,-131.5,8.089562
1988,16,17,-48.094387,-130.5,8.089263
1988,16,18,-48.094387,-129.5,8.089029
1988,16,19,-48.094387,-128.5,8.088723
1988,17,0,-47.422142,-147.5,8.095195
1988,17,1,-47.422142,-146.5,8.094628
1988,17,2,-47.422142,-145.5,8.094004
1988,17,3,-47.422142,-144.5,8.093745
1988,17,4,-47.422142,-143.5,8.093497
1988,17,5,-47.422142,-142.5,8.093135
1988,17,6,-47.422142,-141.5,8.092906
1988,17,7,-47.422142,-140.5,8.092727
1988,17,8,-47.422142,-139.5,8.092631
1988,17,9,-47.422142,-138.5,8.092445
1988,17,10,-47.422142,-137.5,8.092191
1988,17,11,-47.422142,-136.5,8.091852
1988,17,12,-47.422142,-135.5,8.09154
1988,17,13,-47.422142,-134.5,8.091208
1988,17,14,-47.422142,-133.5,8.090784
1988,17,15,-47.422142,-132.5,8.090394
1988,17,16,-47.422142,-131.5,8.090166
1988,17,17,-47.422142,-130.5,8.089786
1988,17,18,-47.422142,-129.5,8.08967
1988,17,19,-47.422142,-128.5,8.089521
1988,18,0,-46.7412,-147.5,8.095975
1988,18,1,-46.7412,-146.5,8.095302
1988,18,2,-46.7412,-145.5,8.094703
1988,18,3,-46.7412,-144.5,8.094504
1988,18,4,-46.7412,-143.5,8.094296
1988,18,5,-46.7412,-142.5,8.09393
1988,18,6,-46.7412,-141.5,8.093715
1988,18,7,-46.7412,-140.5,8.093371
1988,18,8,-46.7412,-139.5,8.093194
1988,18,9,-46.7412,-138.5,8.093034
1988,18,10,-46.7412,-137.5,8.092793
1988,18,11,-46.7412,-136.5,8.092431
1988,18,12,-46.7412,-135.5,8.092137
1988,18,13,-46.7412,-134.5,8.091796
1988,18,14,-46.7412,-133.5,8.091357
1988,18,15,-46.7412,-132.5,8.090946
1988,18,16,-46.7412,-131.5,8.090734
1988,18,17,-46.7412,-130.5,8.090287
1988,18,18,-46.7412,-129.5,8.090268
1988,18,19,-46.7412,-128.5,8.090222
1988,19,0,-46.051548,-147.5,8.096279
1988,19,1,-46.051548,-146.5,8.095613
1988,19,2,-46.051548,-145.5,8.0950575
1988,19,3,-46.051548,-144.5,8.094877
1988,19,4,-46.051548,-143.5,8.094729
1988,19,5,-46.051548,-142.5,8.094301
1988,19,6,-46.051548,-141.5,8.094056
1988,19,7,-46.051548,-140.5,8.093783
1988,19,8,-46.051548,-139.5,8.093607
1988,19,9,-46.051548,-138.5,8.093379
1988,19,10,-46.051548,-137.5,8.093204
1988,19,11,-46.051548,-136.5,8.092965
1988,19,12,-46.051548,-135.5,8.092603
1988,19,13,-46.051548,-134.5,8.092245
1988,19,14,-46.051548,-133.5,8.0917845
1988,19,15,-46.051548,-132.5,8.091332
1988,19,16,-46.051548,-131.5,8.091296
1988,19,17,-46.051548,-130.5,8.090991
1988,19,18,-46.051548,-129.5,8.090973
1988,19,19,-46.051548,-128.5,8.090863
1989,0,0,-57.695797,-147.5,8.067815
1989,0,1,-57.695797,-146.5,8.068776
1989,0,2,-57.695797,-145.5,8.070259
1989,0,3,-57.695797,-144.5,8.070889
1989,0,4,-57.695797,-143.5,8.072239
1989,0,5,-57.695797,-142.5,8.073316
1989,0,6,-57.695797,-141.5,8.074075
1989,0,7,-57.695797,-140.5,8.074954
1989,0,8,-57.695797,-139.5,8.075923
1989,0,9,-57.695797,-138.5,8.076578
1989,0,10,-57.695797,-137.5,8.0771265
1989,0,11,-57.695797,-136.5,8.077695
1989,0,12,-57.695797,-135.5,8.078191
1989,0,13,-57.695797,-134.5,8.078521
1989,0,14,-57.695797,-133.5,8.079058
1989,0,15,-57.695797,-132.5,8.079421
1989,0,16,-57.695797,-131.5,8.079593
1989,0,17,-57.695797,-130.5,8.079864
1989,0,18,-57.695797,-129.5,8.080012
1989,0,19,-57.695797,-128.5,8.0803
1989,1,0,-57.15743,-147.5,8.068287
1989,1,1,-57.15743,-146.5,8.069859
1989,1,2,-57.15743,-145.5,8.07092
1989,1,3,-57.15743,-144.5,8.071552
1989,1,4,-57.15743,-143.5,8.072871
1989,1,5,-57.15743,-142.5,8.074031
1989,1,6,-57.15743,-141.5,8.074794
1989,1,7,-57.15743,-140.5,8.075713
1989,1,8,-57.15743,-139.5,8.076308
1989,1,9,-57.15743,-138.5,8.076702
1989,1,10,-57.15743,-137.5,8.077245
1989,1,11,-57.15743,-136.5,8.077884
1989,1,12,-57.15743,-135.5,8.078537
1989,1,13,-57.15743,-134.5,8.078867
1989,1,14,-57.15743,-133.5,8.079403
1989,1,15,-57.15743,-132.5,8.079778
1989,1,16,-57.15743,-131.5,8.079912
1989,1,17,-57.15743,-130.5,8.080289
1989,1,18,-57.15743,-129.5,8.080502
1989,1,19,-57.15743,-128.5,8.080825
1989,2,0,-56.61111,-147.5,8.069097
1989,2,1,-56.61111,-146.5,8.070758
1989,2,2,-56.61111,-145.5,8.071843
1989,2,3,-56.61111,-144.5,8.072685
1989,2,4,-56.61111,-143.5,8.074003
1989,2,5,-56.61111,-142.5,8.075089
1989,2,6,-56.61111,-141.5,8.075787
1989,2,7,-56.61111,-140.5,8.076567
1989,2,8,-56.61111,-139.5,8.076866
1989,2,9,-56.61111,-138.5,8.0771475
1989,2,10,-56.61111,-137.5,8.077526
1989,2,11,-56.61111,-136.5,8.07825
1989,2,12,-56.61111,-135.5,8.078895
1989,2,13,-56.61111,-134.5,8.079204
1989,2,14,-56.61111,-133.5,8.079751
1989,2,15,-56.61111,-132.5,8.080152
1989,2,16,-56.61111,-131.5,8.080296
1989,2,17,-56.61111,-130.5,8.080703
1989,2,18,-56.61111,-129.5,8.080963
1989,2,19,-56.61111,-128.5,8.081304
1989,3,0,-56.05677,-147.5,8.071736
1989,3,1,-56.05677,-146.5,8.072845
1989,3,2,-56.05677,-145.5,8.073949
1989,3,3,-56.05677,-144.5,8.074702
1989,3,4,-56.05677,-143.5,8.07579
1989,3,5,-56.05677,-142.5,8.076589
1989,3,6,-56.05677,-141.5,8.077176
1989,3,7,-56.05677,-140.5,8.077584
1989,3,8,-56.05677,-139.5,8.077798
1989,3,9,-56.05677,-138.5,8.077912
1989,3,10,-56.05677,-137.5,8.078018
1989,3,11,-56.05677,-136.5,8.078567
1989,3,12,-56.05677,-135.5,8.079187
1989,3,13,-56.05677,-134.5,8.079445
1989,3,14,-56.05677,-133.5,8.080104
1989,3,15,-56.05677,-132.5,8.080636
1989,3,16,-56.05677,-131.5,8.08093
